Date,News,Polarity,Sentiment,neg,neu,pos,compound,Cum
17 02 2017,Pakistan to use land route to export seafood to Xinjiang - KARACHI: Pakistan is all set to start exporting seafood to the Xinjiang Uygur mountainous region using a land route that China will use to ship oil and natural gas from the Middle East.,1,1,0.0,0.943,0.057,0.3612,1
18 02 2017,Ogra seeks LPG record to analyse prices - WASIM IQBAL%D%A%D%AISLAMABAD: Oil and Gas Regulatory Authority (OGRA) has directed both the public and private sector LPG marketing companies and LPG producers to provide record of LPG business for the last 3 financial years to determine the fair analysis,1,1,0.0,0.923,0.077,0.3818,1
24 02 2017,Pakistan's exported Gemstones worth Rs2.570bn - ISLAMABAD: Pakistan has exported a variety of precious stones worth Rs 2.,1,1,0.0,0.634,0.366,0.7579,1
24 02 2017,Govt to enhance capacity building of Port Qasim: Governor - KARACHI: Sindh Governor Muhammad Zubair here on Friday said the importance of Port Qasim will increase manifold with the completion of China-Pakistan Economic Corridor hence all attention will be paid to raise its capacity building.,1,1,0.0,0.897,0.103,0.5859,1
25 02 2017,Effective security plan put in place along Sindh-Balochistan border: CM Sindh - HYDERABAD: The Chief Minister Sindh Syed Murad Ali Shah has said the police force of Sindh and Balochistan provinces are preparing a plan to put in place effective security along the provincial borders to stop the movement of terrorists.,1,1,0.104,0.713,0.182,0.5719,1
25 02 2017,"Pak-US cooperation in trade, energy to be enhanced - ISLAMABAD: Pakistan's ambassador-designate to US Aizaz Chaudhry who is all set to leave for Washington soon for the challenging assignment Saturday said that improving Pakistan's image and enhancing cooperation in trade, energy and security would",1,1,0.024,0.752,0.224,0.8316,1
25 02 2017,Mango export opportunities to USA enhanced - MULTAN: Opportunities of mango export to the United States of America has been enhanced as USA itself installed three mango treatment plants in its states.,1,1,0.0,0.778,0.222,0.7906,1
26 02 2017,"PIBC for establishing special zones to promote Pak-India trade - ISLAMABAD: Chairman Pakistan India Business Council (PIBC) said Sunday that Pakistan and India should consider establishing specific zones, preferably at the border points, to promote business activities and boost trade between the two neighbouring countr",1,1,0.0,0.791,0.209,0.8625,1
26 02 2017,"Dar for effective utilization of foreign funds - ISLAMABAD: Finance Minister, Senator Mohammad Ishaq Dar has said that effective utilization of foreign funds was extremely important to ensure achievement of the objective of accelerated economic development.",1,1,0.0,0.735,0.265,0.8795,1
27 02 2017,"Iran lifts ban on import of Pakistani kinnow: Khurram Dastgir - ISLAMABAD: Ministry of Agriculture of Iran has lifted ban on import of Pakistani kinnow, Minister for Commerce Engineer Khurram Dastgir Khan on Monday said.",-1,-1,0.184,0.816,0.0,-0.802,-1
01 03 2017,"Well-being of people top priority of upcoming Budget: Dar - ISLAMABAD: Finance Minister, Senator Mohammad Ishaq Dar said Wednesday that as always, the PML-N government would accord top priority to the well-being of the people in the upcomingh budget FY 2017-18.",1,1,0.0,0.913,0.087,0.3818,1
01 03 2017,"SECP unveils policy: issuance of shares at discount - SOHAIL SARFRAZ%D%A%D%AISLAMABAD: The Securities and Exchange Commission of Pakistan (SECP) Tuesday issued a new policy for issuance of shares at a discount by any company to whom the Companies (Issue of Capital) Rules, 1996 apply.",1,1,0.0,0.852,0.148,0.6808,1
01 03 2017,"Engro Foods, PSDF join hands to initiate dairy project - ISLAMABAD: Engro Foods and Punjab Skills Development Fund (PSDF) signed `The Big Push Project' aiming to create an eco-system within the dairy sector where over 9000 farmers were trained in modern animal husbandry practices, with a focus on increasing",1,1,0.0,0.913,0.087,0.5106,1
03 03 2017,World stock markets diverge ahead of US Fed speech - LONDON: World equity markets trod water Friday as investors awaited signals from Federal Reserve chief Janet Yellen about the possible timing of the next interest rate hike.,1,1,0.029,0.892,0.079,0.4404,1
03 03 2017,"ECO summit to enhance multilateral trade, economic integration - ISLAMABAD: Federation of Pakistan Chamber of Commerce and Industry (FPCCI) has said the recently held Economic Cooperation Organization (ECO) 13th summit would help to enhance the multilateral trade and economic integration between member countries.",1,1,0.0,0.938,0.062,0.4019,1
03 03 2017,Govt allocates Rs27.96bn subsidy on fertilizer: Senate told - ISLAMABAD: Minister for National Food Security and Research Sikandar Hayat Bosan Friday told the Senate that the government allocated Rs 27.,1,1,0.0,0.921,0.079,0.34,1
04 03 2017,"Chairman NAB approves training programs for year 2017 - ISLAMABAD: Qamar Zaman Chaudhry, Chairman National Accountability Bureau (NAB) on Saturday approved the training Programme for the year 2017.",1,1,0.0,0.82,0.18,0.6705,1
05 03 2017,"China sets 2017 growth target at 'around 6.5pc': Premier Li - BEIJING: China on Sunday cut its growth target for this year to ""around 6.",1,1,0.074,0.742,0.184,0.4767,1
05 03 2017,"Saudi non-oil economic growth hits 18-month high in February: PMI - DUBAI: Saudi Arabia's non-oil private sector grew at its fastest pace for 18 months in February as new orders of goods and services increased sharply, although employment growth slowed, a survey of companies showed on Sunday.",1,1,0.0,0.852,0.148,0.743,1
06 03 2017,"South Africa's MTN has limited scope to jack up debt levels: Moody's - JOHANNESBURG: South African mobile phone operator MTN Group has limited room to increase its debt levels, rating agency Moody's said on Monday, citing lack of dividend flow from Nigeria - its biggest market.",-1,-1,0.216,0.739,0.045,-0.7783,-1
07 03 2017,Legislators demand effective foreign policy - ISLAMABAD: Law makers in National Assembly on Tuesday demanded effective foreign policy to resolve outstanding issues with neighboring countries for lasting peace and progress in the region.,1,1,0.073,0.516,0.411,0.9493,1
07 03 2017,"Taiwan starts 2017 with solid exports, smaller surplus with US - TAIPEI: Trade-dependent Taiwan produced solid export figures for the start of 2017 that showed a sharp narrowing of its surplus with the United States from a year earlier.",1,1,0.0,0.846,0.154,0.6124,1
07 03 2017,"IMF tells Sri Lanka to rebuild reserves, be ready to tighten - COLOMBO: The International Monetary Fund on Tuesday urged Sri Lanka's central bank to rebuild international reserves, while maintaining exchange rate flexibility, and to be ready to tighten monetary policy if credit growth or inflation do not abate.",1,1,0.0,0.773,0.227,0.891,1
15 03 2017,PTI failed to bring change in KP: Daniyal Aziz - ISLAMABAD: Member National Assembly of Pakistan Muslim League Nawaz (PML-N) Daniyal Aziz has said Pakistan Tehreek-i-Insaf (PTI) had failed to bring any change in Khyber Pakhtunkhwa where it was in power.,-1,-1,0.148,0.852,0.0,-0.765,-1
15 03 2017,"Govt to ensure uninterrupted LNG supplies to avoid power crisis: Shahid Khaqan - ISLAMABAD: Minister for Petroleum and Natural Resources Shahid Khaqan Abbasi on Wednesday said the government had instructed the ministry to ensure uninterrupted fuel supplies to WAPDA, HUBCO and KAPCO to avoid power crisis in the country.",-1,-1,0.206,0.669,0.126,-0.7096,-1
15 03 2017,"British unemployment hits 41-year low - LONDON: Britain's unemployment rate has struck the lowest level for more than 41 years, official data showed on Wednesday as the country prepares to trigger its exit from the EU.",-1,-1,0.294,0.706,0.0,-0.8885,-1
18 03 2017,"Dar reviews progress on Kohsar Block project - ISLAMABAD: Finance Minister, Senator Mohammad Ishaq Dar here on Saturday chaired a meeting to discuss matters regarding completion and operationlizing of Kohsar Block (New Pak.",-1,-1,0.158,0.736,0.106,-0.4404,-1
18 03 2017,JUI-F struggling for promotion of Islamic teachings: Fazal - MULTAN: Jamiat Ulema Islam (F) Chief Maulana Fazalur Rehman on Saturday said the JUI-F was struggling for promotion of Islamic teachings in the country.,-1,-1,0.157,0.843,0.0,-0.6808,-1
20 03 2017,Khurram says final IP draft to come forth by end 2017 - LAHORE: Federal Commerce Minister Engineer Khurram Dastgir Khan said on Monday that all the stakeholders were being consulted for intellectual property rights and a final draft in this regard would come forth by end of the current year.,1,1,0.0,0.934,0.066,0.5106,1
30 03 2017,German inflation data pushes euro lower - LONDON: Low readings for German inflation drove the euro back to nine-day lows against the dollar on Thursday.,-1,-1,0.225,0.775,0.0,-0.6249,-1
05 04 2017,"Moody's downgrades $13bn in Puerto Rico debt; affirms GO, COFINA - NEW YORK: Moody's Investors Service on Wednesday lowered ratings on $13 billion of Puerto Rican bonds, including debt fr",-1,-1,0.2,0.8,0.0,-0.6705,-1
05 04 2017,Brazil's BM&FBovespa says tax audit body denies appeal on goodwill case - SAO PAULO: A body of Brazil's tax audit council overruled on Wednesday an appeal presented by exchange and clearinghouse,-1,-1,0.091,0.909,0.0,-0.4215,-1
05 04 2017,Bosnia risks delay to IMF funds after missing reform deadline - SARAJEVO: Bosnia has missed a deadline set by the International Monetary Fund for it to disburse aid under a 553 million,-1,-1,0.26,0.74,0.0,-0.7783,-1
05 04 2017,"Hudson's Bay eyes 'major reinvention,' seeks more deals - TORONTO: Canadian department store operator Hudson's Bay Co's said on Wednesday it was aggressively working on fundament",-1,-1,0.087,0.913,0.0,-0.3182,-1
05 04 2017,Population census to continue as per schedule: Asif Bajwa - ISLAMABAD: Chief Census Commissioner Asif Bajwa on Wednesday strongly condemned the terrorist attack on census team at L,-1,-1,0.307,0.632,0.06,-0.8625,-1
07 04 2017,"SCCI president asks leather products exporters to improve standards - SIALKOT: Sialkot Chamber of Commerce and Industry (SCCI) President Majid Raza Bhutta has said that Pakistan's tanners, l",1,1,0.0,0.896,0.104,0.4404,1
07 04 2017,"Canada growth to be better-than-expected, US meetings positive - LONDON: Canada's economic growth will be better than expected this year, finance minister Bill Morneau said on",1,1,0.0,0.642,0.358,0.8934,1
07 04 2017,"Norway's wealth fund turns spotlight on company tax and pay - OSLO: Norway's $915 billion sovereign wealth fund, the world's biggest, stepped up pressure on the companies i",1,1,0.113,0.688,0.2,0.5859,1
07 04 2017,"Fitch downgrades South Africa's credit rating to â€˜junkâ€™ status - JOHANNESBURG: Ratings agency Fitch downgraded South Africa's credit rating to sub-investment grade on Friday,",1,1,0.0,0.802,0.198,0.6369,1
07 04 2017,Addressing energy shortfall top priority of government: PM - ISLAMABAD: Prime Minister Muhammad Nawaz Sharif Friday said addressing energy shortfall was the top priority of his Gove,1,1,0.0,0.738,0.262,0.7003,1
07 04 2017,Global food prices fall in March as sugar and vegetable oils slide: UN - UNITED NATIONS: The United Nations Food and Agriculture Organization (FAO) has reported that global food prices fell in,1,1,0.0,0.821,0.179,0.7456,1
07 04 2017,"Aizaz highlights SECP role in promotion of investment - ISLAMABAD: Pakistan ambassador to United States, Aizaz Ahmad Chaudhry highlighting the role of SECP said it helps in the",1,1,0.0,0.822,0.178,0.6597,1
11 04 2017,Pakistan keen to strengthen ties with Belarus: President - ISLAMABAD: President Mamnoon Hussain on Tuesday said Pakistan regarded Belarus as an important country of the,1,1,0.0,0.761,0.239,0.6808,1
13 04 2017,US looks to IMF to strengthen its FX rates oversight - WASHINGTON: The United States will reiterate to the International Monetary Fund its role in keeping a close eye on globa,1,1,0.0,0.841,0.159,0.6249,1
13 04 2017,Chinese team lauds FPCCI role in economic development - LAHORE: Chinese businessmen have appreciated the role of the Federation of Pakistan Chamber of Commerce and Industry (FP,1,1,0.0,0.883,0.117,0.5106,1
13 04 2017,Pakistan does not import agricultural technology from Argentina: Rajab Ali - ISLAMABAD: Parliamentary Secretary for National Food Security & Resources Rajab Ali Baloch on Thursday said that,1,1,0.0,0.909,0.091,0.34,1
13 04 2017,"Maximum availability of locomotives, being ensured to haul full load - ISLAMABAD: Dedicated efforts of Pakistan Railways management and increased spending on the repair and Â maintenance have",1,1,0.0,0.825,0.175,0.6249,1
